,Tempo ,Suscetiveis,Infectados
13101,25.587890625,33.51644519043162,1857.7214033689243
13102,25.58984375,33.48258655883168,1857.7216027240668
13103,25.591796875,33.44876212752136,1857.7217652171003
13104,25.59375,33.41497186268167,1857.7218908852487
13105,25.595703125,33.381215730524815,1857.7219797657015
13106,25.59765625,33.34749369729424,1857.722031895613
13107,25.599609375,33.313805729264566,1857.722047312104
13108,25.6015625,33.280151792741584,1857.7220260522597
13109,25.603515625,33.24653185406222,1857.7219681531315
13110,25.60546875,33.212945879594514,1857.7218736517357
13111,25.607421875,33.179393835737606,1857.7217425850547
13112,25.609375,33.1458756889217,1857.7215749900363
13113,25.611328125,33.11239140560805,1857.7213709035937
13114,25.61328125,33.07894095228894,1857.721130362606
13115,25.615234375,33.04552429548764,1857.7208534039175
13116,25.6171875,33.0121414017584,1857.720540064339
13117,25.619140625,32.97879223768643,1857.7201903806465
13118,25.62109375,32.945476769887854,1857.7198043895814
13119,25.623046875,32.912194965009725,1857.7193821278513
13120,25.625,32.87894678972996,1857.7189236321294
13121,25.626953125,32.84573221075733,1857.718428939055
13122,25.62890625,32.81255119483147,1857.717898085233
13123,25.630859375,32.779403708722796,1857.717331107234
13124,25.6328125,32.74628971923253,1857.7167280415947
13125,25.634765625,32.713209193192654,1857.7160889248178
13126,25.63671875,32.680162097465896,1857.7154137933717
13127,25.638671875,32.647148398945696,1857.714702683691
13128,25.640625,32.61416806455619,1857.7139556321763
13129,25.642578125,32.581221061252194,1857.713172675194
13130,25.64453125,32.548307356019166,1857.7123538490766
13131,25.646484375,32.515426915873185,1857.7114991901228
13132,25.6484375,32.48257970786094,1857.7106087345974
13133,25.650390625,32.4497656990597,1857.7096825187311
13134,25.65234375,32.41698485657727,1857.708720578721
13135,25.654296875,32.38423714755202,1857.7077229507304
13136,25.65625,32.351522539152796,1857.7066896708884
13137,25.658203125,32.31884099857895,1857.705620775291
13138,25.66015625,32.286192493060284,1857.7045162999998
13139,25.662109375,32.253576989857045,1857.7033762810431
13140,25.6640625,32.220994456259895,1857.7022007544156
13141,25.666015625,32.18844485958988,1857.7009897560777
13142,25.66796875,32.155928167198425,1857.699743321957
13143,25.669921875,32.123444346467295,1857.6984614879466
13144,25.671875,32.090993364808575,1857.6971442899069
13145,25.673828125,32.05857518966466,1857.6957917636641
13146,25.67578125,32.026189788508205,1857.6944039450113
13147,25.677734375,31.993837128842124,1857.692980869708
13148,25.6796875,31.961517178199564,1857.69152257348
13149,25.681640625,31.929229904143874,1857.6900290920196
13150,25.68359375,31.89697527426858,1857.688500460986
13151,25.685546875,31.86475325619738,1857.6869367160048
13152,25.6875,31.832563817584095,1857.6853378926683
13153,25.689453125,31.800406926112668,1857.6837040265355
13154,25.69140625,31.768282549497126,1857.682035153132
13155,25.693359375,31.73619065548157,1857.68033130795
13156,25.6953125,31.70413121184013,1857.6785925264485
13157,25.697265625,31.672104186376973,1857.6768188440535
13158,25.69921875,31.64010954692625,1857.6750102961576
13159,25.701171875,31.60814726135209,1857.67316691812
13160,25.703125,31.576217297548574,1857.671288745267
13161,25.705078125,31.54431962343971,1857.6693758128918
13162,25.70703125,31.512454206979406,1857.6674281562543
13163,25.708984375,31.480621016151456,1857.6654458105816
13164,25.7109375,31.44882001896951,1857.6634288110672
13165,25.712890625,31.417051183477053,1857.6613771928721
13166,25.71484375,31.38531447774738,1857.6592909911242
13167,25.716796875,31.35360986988357,1857.657170240918
13168,25.71875,31.321937328018482,1857.6550149773157
13169,25.720703125,31.2902968203147,1857.652825235346
